data_id,id,classe,darija_arabic,darija_arabizi,english,modern_standard_arabic,english_word_count,status,qc_changed_fields,qc_notes
data75437,DATA_13519,B,الطوموبيلات ماكمّلوش الجائزة الكبرى، ولكن تصنّفو حيت كملو كثر من 90% ديال المسافة ديال السباق.,"t-tomobilat makammloush l-jayza l-kbira, walakin tsannfo 7it kamlou ktr mn 90% dyal l-msafa dyal s-sbaq.","Cars did not finish the Grand Prix, but were classified as they completed over 90% of the race distance.",لم تكمل السيارات سباق الجائزة الكبرى، لكن تم تصنيفها لأنها أكملت أكثر من 90% من مسافة السباق.,24,GENERATED,darija_arabic;darija_arabizi;english;modern_standard_arabic,Removed leading symbols from all fields; corrected spacing and register in darija_arabizi; improved MSA phrasing for clarity.
data75438,DATA_18661,B,بطولة العالم للثلاثيات ديال سي إم إل إل (جوج مرات) - مع لا سومبرا ولا ماسكرا (مرة وحدة) ومع ميستيكو وفالينتي (مرة وحدة),botolat l3alam tltiyat dyal si eml el (jouj marat) - m3a la sombra wla maskra (mrra wahda) w m3a mystiko w valiente (mrra wahda),CMLL World Trios Championship (2 times) – with La Sombra and La Máscara (1) and Místico and Valiente (1),بطولة CMLL العالمية للفرق الثلاثية (مرتين) – مع لا سومبرا ولا ماسكرا (مرة واحدة) وميستيكو وفالينتي (مرة واحدة),25,GENERATED,english;modern_standard_arabic,Corrected English and MSA spellings of named entities 'La Sombra' and 'La Máscara' to match original Darija.
data75439,WIKI_C_00954,C,بحال الصدفية (اللي كتعرف تا ب... و...) هي واحد الحالة ديال الجلد فيها الصدفية و زايدة عليها التهاب دهني.,bhal s-sdafiya (lli kta3rf ta b... w...) hiya wa7d l-7ala dyal l-jld fiha s-sdafiya w zayda 3liha lti7ab d-dhni.,Like psoriasis (also known as b... and...) it is a skin condition with psoriasis plus seborrheic dermatitis.,مثل الصدفية (التي تعرف أيضاً بـ ب... و...) هي حالة جلدية تتميز بالصدفية مع التهاب جلدي دهني متداخل.,20,GENERATED,darija_arabic;darija_arabizi;english;modern_standard_arabic,Removed MT artifacts and placeholders from English and MSA; preserved placeholders 'ب...' as in source Darija.
data75440,DATA_4963,A,غادي نخدك معايا,ghadi nkhudek m3aya,I will take you with me,سأصحبك معي,6,PARTIALLY VALIDATED,,
data75441,DATA_2861,A,واش شوية تّل مساج غايعاونك؟,wach chwia tl massage ghay3awnk?,Would a little massage help you?,هل يفيدك تدليك بسيط؟,7,PARTIALLY VALIDATED,darija_arabic;english,Corrected minor spelling in Darija Arabic and Arabizi; improved English phrasing for naturalness; MSA is correct.
data75442,DATA_11448,A,نتحداك تحسب دخيا هاد العملية,nt7edak t7seb de5ya had la3amliya,I dare you to do this calculation,أتحدّاك أن تقوم بهذه العملية الحسابية,7,PARTIALLY VALIDATED,darija_arabic;darija_arabizi;english,"Corrected spelling errors in Darija Arabic, Arabizi, and English; MSA is correct."
data75443,WIKI_D_04551,D,صناعة الخشب و المناجم ديال الحجر بجوج جوايه ديال الواد سالاو ف اللخر و سدّو. السياح اللي كايجيو طالعين مع الواد من بورت جيرڤيس ولاو هما العمدة ديال الاقتصاد المحلي. فالعقدين اللي جاو موراها، تبناو ديور موسمية و أوطيلات ف بوند إيدي.,"sana3at lkhshab w lmnajm dyal l7jar b joj jwayeh dyal lwad salaw f lakhir w saddo. siyya7 lli kayjiw ttal3in m3a lwad mn bourt jervis wallaw homa l3omda dyal l9tisad lma7li. f l3qdin lli jaw moraha, tbnaw dyor mawsimiyya w otellat f bond eddy.","The lumber industries and stone mines on both sides of the river were eventually exhausted and closed. Tourists coming up the river from Port Jervis became the mainstay of the local economy. During the next two decades, seasonal homes and hotels were built in Pond Eddy.",تنفدت في نهاية المطاف صناعات الأخشاب ومناجم الحجر على جانبي النهر وأغلقت. وأصبح السياح الذين يأتون صعوداً من بورت جيرفيس العمود الفقري للاقتصاد المحلي. وخلال العقدين التاليين، تم بناء منازل موسمية وفنادق في بوند إيدي.,42,GENERATED,darija_arabic;darija_arabizi;english,Corrected non-Arabic characters in darija_arabic and adjusted darija_arabizi to avoid 'p' usage for better Arabizi consistency.
data75444,WIKI_C_00264,C,الكومباني ديال الطوموبيلات كانت فسينا حدا راس السكة ديال الفردان، و التالتة ديال الخيل الخفيفة كانت ف... حتى هي فسينا حدا راس السكة ديال البالة.,"lkombaniya dyal ltomyobilat kant f sina 7da ras sika dyal lferdan, w ttalta dyal lkhel lkhfifa kant f... hta hi f sina 7da ras sika dyal lbala.","The motor company was in Sinai near the end of the El Ferdan railway, and the 3rd Light Horse Brigade was also in Sinai near the end of the Ballah railway.",كانت الكتيبة المتنقلة في سيناء قرب نهاية خط سكة حديد الفردان، والفرقة الثالثة لسلاح الخيالة الخفيفة كانت أيضًا في سيناء قرب نهاية خط سكة حديد البلاح.,25,GENERATED,darija_arabic;darija_arabizi;english;modern_standard_arabic,Removed <unk> artifacts and completed English and MSA translations to match Darija meaning. Minor correction in darija_arabizi for number agreement.
data75445,DATA_15896,B,الخط 32 كيدوز على شارع هايد بارك حتى لساحة وولكوت، و الخط 33 كيدوز على شارع ريدڤيل غير شوية فالغرب.,"l-khatt 32 kaydouz 3la shari3 haid park htta l-saha wulkut, u l-khatt 33 kaydouz 3la shari3 ridvil ghir shwiya fal-gharb.","The 32 route runs on Hyde Park Avenue to Wolcott Square, and the 33 runs on Readville Street just a bit to the west.",يسلك الخط 32 شارع هايد بارك حتى ساحة وولكوت، والخط 33 يسلك شارع ريدڤيل غير شوية في الغرب.,24,GENERATED,english;modern_standard_arabic,Corrected English named entities and adjusted English and MSA to better match the Darija meaning and register.
data75446,WIKI_D_05285,D,بْالإضافة لْقصايد دْالحب المنوعة، كتابات دْ بانايت سيرنا كاتْبيّن تا المساعي الفكرية ديالو. هاد الصفة الفكرية جْلبات ليه متابعين مخلصين، ولكن تعرّض للانتقاد من بزاف ديال الأقران ديالو، اللي شافوها مصطنعة وقديمة.,"bel idafa l qsaid dyal lhob l monaw3a, ktabat dyal Panait Cerna katbayyin ta lmasa3i l fikriya dyalo. had safa l fikriya jlbato lih motabi3in mokhlisin, walakin t3rdo l intiqad mn bzaf dyal l a9ran dyalo, li chafawha mostana3a w qdima.","Along with various love poems, Panait Cerna's writings also show his intellectual pursuits. This intellectual trait earned him devoted followers, but he was criticized by many of his peers, who found it artificial and outdated.",إلى جانب قصائد الحب المتنوعة، تُظهر كتابات بانايت سيرنا أيضًا مساعيه الفكرية. وقد أكسبته هذه الصفة الفكرية أتباعًا مخلصين، لكنه تعرّض لانتقادات من العديد من أقرانه، الذين وجدوا أنها مصطنعة وقديمة.,32,GENERATED,darija_arabic;english;modern_standard_arabic,Corrected minor typo in darija_arabic ('ولاكن' to 'ولكن'). Minor spelling consistency fix in darija_arabizi ('walakin'). English and MSA are faithful and natural.
data75447,DATA_16000,B,كاين غير مثال واحد ديال TDR 1 اللي باقي، و معروض فالمتحف الوطني للطيران البحري التابع للبحرية الأمريكية فبينساكولا، فلوريدا.,"kayn ghir mital wahed dyal TDR 1 li baqi, u ma'roud f l-mathaf l-watani l-tiyaran l-bahri t-taba' l-bahriya l-amrikiya f Pensacola, Florida.","A single example of the TDR 1 survives, and is on display at the U.S. Navy's National Museum of Naval Aviation in Pensacola, Florida.",يوجد مثال واحد فقط من TDR 1 لا يزال موجودًا، وهو معروض في المتحف الوطني للطيران البحري التابع للبحرية الأمريكية في بينساكولا، فلوريدا.,29,GENERATED,darija_arabic;darija_arabizi;english;modern_standard_arabic,"Removed '@-@' MT artifacts from darija_arabic, darija_arabizi, and english. Simplified and corrected MSA to be faithful and natural without unnecessary quotes."
data75448,WIKI_C_06852,C,منصرام، الولد الكبير ديال توطارام من مرتو اللولة؛ باه شاك فيه باللي داير علاقة مع نيرمالا، وزيّرو وخرجوا من الدار باش يسكن فواحد الأوبيرج فين مات ف اللخر.,"mansaram, lwelde lkbir dyal totaram men mertou loola; bah shak fih belli dayer 3alaqa m3a nirmala, wzayrou wkhrouj men dar bach ysken f wa7ed l'oberj fin mat fel kher.","Mansaram, Totaram's eldest son from his first wife; his father suspects him of having a relationship with Nirmala, and forces him out of the house to live in a hostel where he eventually dies.",منصرام، الابن الأكبر لتوطارام من زوجته الأولى؛ يشتبه والده في علاقته بنيرمالا، ويجبره على مغادرة المنزل للعيش في نزل حيث يموت في النهاية.,28,GENERATED,darija_arabic;darija_arabizi;english;modern_standard_arabic,Corrected spelling errors in Darija Arabic and Arabizi to match standard Moroccan Darija usage; English and MSA are accurate and faithful.
data75449,DATA_2290,A,نتمنى ليك باقي مسية سعيدة.,netmena lik baqi masiya sa3ida.,Have a lovely rest of your evening,أتمنى لك بقية أمسية سعيدة.,7,PARTIALLY VALIDATED,darija_arabic;darija_arabizi,Corrected spelling errors in Darija Arabic and Arabizi to match standard usage.
data75450,WIKI_D_01569,D,كاينة بزاف ديال الجمعيات د الموسيقى ف كينݣز، فيهم مجموعات د الأكابيلا، الأوركسترا، الجوقة، المسرح الغنائي وجمعية الجاز. كينݣز عندها تلاتة ديال الأوركسترات: أوركسترا كينݣز كوليدج لندن السيمفونية، أوركسترا كينݣز كوليدج لندن الغرفة و أوركسترا كونسير د KCL.,"kayna bzaf dyal ljami3iat d l musik f Kingz, fikom ljamo3iat d l a cappella, l orchestra, ljaw9a, l masrah lghna2i w jami3a d jazz. Kingz 3andha talat dyal l orchestra: orchestra Kingz College London simfonia, orchestra Kingz College London l ghorfa w orchestra concert d KCL.","There are many music societies at King's, including a cappella groups, orchestras, choir, musical theatre, and jazz society. King's has three orchestras: King's College London Symphony Orchestra, King's College London Chamber Orchestra, and KCL Concert Orchestra.",توجد العديد من الجمعيات الموسيقية في كينݣز، منها مجموعات الأكابيلا، الأوركسترا، الجوقة، المسرح الغنائي، وجمعية الجاز. لدى كينݣز ثلاث أوركسترات: أوركسترا كينݣز كوليدج لندن السيمفونية، أوركسترا كينݣز كوليدج لندن الغرفة، وأوركسترا كونسيرت كوليدج لندن.,38,GENERATED,english;modern_standard_arabic,Corrected English for MT artifact and consistency in naming. Adjusted MSA to better reflect Darija terms and preserve named entities as in source.
