data_id,id,classe,darija_arabic,darija_arabizi,english,modern_standard_arabic,english_word_count,status,qc_changed_fields,qc_notes
data76046,WIKI_D_08306,D,"و حتي ف 1939، كامبل بدا المجله ديال الفنطازيا ""انون"" (من بعد ولات ""انون وورلدز""). واخا ""انون"" تسدات مورا ڭير ربع سنين، حيت ما كانش الكاڭط بزاف ف وقت الحرب، التوجه التحريري ديال المجله كان مهم فالتطور ديال الفنطازيا العصريه.","w 7etta f 1939, campbell bda l majalla dyal l fantazya ""3non"" (mn ba3d lat ""3non worlds""). wakha ""3non"" tsaddat mora ghir rbe3 snin, 7it makanch l kaghut bezzaf f waqt l 7arb, ttoujeh tt7riri dyal l majalla kan mohim f ttawwr dyal l fantazya l 3asriya.","also in 1939, campbell started the fantasy magazine unknown (later unknown worlds). although unknown was canceled after only four years, a victim of wartime paper shortages, the magazine's editorial direction was significant in the evolution of modern fantasy.","وفي عام 1939 ايضا، بدا كامبل مجله الفنتازيا ""انون"" (لاحقا ""انون وورلدز""). وعلي الرغم من الغا ""انون"" بعد اربع سنوات فقط، ضحيه لنقص الورق في زمن الحرب، كان التوجه التحريري للمجله مهما في تطور الفنتازيا العصريه.",38,CLEAN,darija_arabic;english;modern_standard_arabic,"Normalized fields: darija_arabic, english, modern_standard_arabic."
data76047,WIKI_D_06010,D,بيك اي تي، راش ج، شو بي اف، ايمري جي (1987) [1979]. العلاج المعرفي للاكتياب. نيويورك، نيويورك، الولايات المتحده الامريكيه: ڭيلفورد بريس. رقم الكتاب المعياري الدولي 0-919-5.,"beek at, rash j, shaw bf, emery j (1987) [1979]. l3ilaj lma3rifi li-laktib. new york, ny, usa: guilford press. isbn 0-919-5.","beck at, rush j, shaw bf, emery g (1987) [1979]. cognitive therapy of depression. new york, ny, usa: guilford press. isbn 0-919-5.",بيك ايه تي، راش جيه، شو بي اف، ايمري جي (1987) [1979]. العلاج المعرفي للاكتياب. نيويورك، نيويورك، الولايات المتحده الامريكيه: غيلفورد برس. رقم الكتاب المعياري الدولي 0-919-5.,22,FLAGGED,darija_arabic;darija_arabizi;english;modern_standard_arabic;status,"Normalized fields: darija_arabic, darija_arabizi, english, modern_standard_arabic. Cross-lingual mismatch suspected between Darija Arabic and Arabizi columns."
data76048,DATA_12785,B,"نهار 24 شهر 6 عام 2009، الممثله الامريكيه كامرون دياز رقصات علي اڭنيه ""Freakum Dress"" فواحد البرنامج سميتو ""It's On"" مع اليكسا تشونڭ.","nhar 24 shhar 6 3am 2oo9, lmomattila l amrikia cameron diaz reqsat 3la ughniyat ""freakum dress"" f wa7ed lbernamaj smitu ""its on"" m3a alexa chung.","on june 24, 2009, american actress cameron diaz danced to ""freakum dress"" on a show called ""it's on"" with alexa chung.","في 24 يونيو 2009، رقصت الممثله الامريكيه كاميرون دياز علي اغنيه ""Freakum Dress"" في برنامج ""It's On"" مع اليكسا تشونغ.",21,FLAGGED,darija_arabic;darija_arabizi;english;modern_standard_arabic;status,"Normalized fields: darija_arabic, darija_arabizi, english, modern_standard_arabic. Language mismatch: Darija Arabic field contains Latin script. Language mismatch: MSA field contains Latin script."
data76049,DATA_8821,A,انا ڭادي ندفيك,ana ghadi ndeffik,i will warm you up,سادفيك,5,REMOVED,darija_arabic;english;modern_standard_arabic;status,"Normalized fields: darija_arabic, english, modern_standard_arabic. Row removed due to very short/very long sentence length."
data76050,DATA_18636,B,في 31 مارس 2016، هيمان تسلف للمارليز استعدادا لبلاي اوف كاس كالدر ديال AHL.,"fi 31 mars 2o16, hyman tsellaf l marlies isti3dadan l play-off kaas calder dial ahl.","on march 31, 2016, hyman was loaned to the marlies in preparation for the ahl calder cup playoffs.",في 31 مارس 2016، اعير هايمان الي المارليز استعدادا لتصفيات كاس كالدر التابعه لدوري الهوكي الامريكي.,18,FLAGGED,darija_arabic;darija_arabizi;english;modern_standard_arabic;status,"Normalized fields: darija_arabic, darija_arabizi, english, modern_standard_arabic. Language mismatch: Darija Arabic field contains Latin script."
data76051,WIKI_D_09563,D,ما كاين شي تفسير اخر لنقص التهويه، بحال استعمال المخدرات، مرض الريه الانسدادي الحاد اولا الخلالي، اضطرابات حاده في جدار الصدر بحال كسر، قصور حاد في الڭده الدرقيه، مرض عصبي عضلي، اولا متلازمه نقص التهويه المركزي الخلقي.,"ma kayn chi tafsir akhor l-naqs tahtwiya, bhal istikhdam l-mkhadarat, marad l-ri2a l-insidadi l-7ad aw l-khilali, idtirabat 7adda f jdar l-sadr bhal kasr, qosour 7ad f l-ghodda drra9iya, marad 3asabi 3adali, aw mutalazimat naqs tahtwiya markazi khali9i.","no alternative explanation for hypoventilation, such as use of narcotics, severe obstructive or interstitial lung disease, severe chest wall disorders such as fracture, severe hypothyroidism (underactive thyroid), neuromuscular disease, or congenital central hypoventilation syndrome.",لا يوجد تفسير بديل لقصور التنفس، مثل استخدام المخدرات، او امراض الريه الانسداديه او الخلاليه الشديده، او اضطرابات جدار الصدر الشديده مثل الكسر، او قصور الغده الدرقيه الشديد (خمول الغده الدرقيه)، او امراض الاعصاب والعضلات، او متلازمه قصور التنفس المركزي الخلقي.,34,CLEAN,darija_arabic;english;modern_standard_arabic,"Normalized fields: darija_arabic, english, modern_standard_arabic."
data76052,WIKI_D_10962,D,ايلا بڭيتي تعرف شكون حنا، من كلمات ميكادو ديال دبليو اس جيلبرت: حنا مصورين بواحد الزواق حيوي: التصرف ديالنا ڭريب وعجيب — راك ڭالط الا حسبتي ماشي هاكا.,"ila bghiti t3ref shkun hna, mn klmat mikado dyal w.s. gilbert: 7na msowrin b wa7ed zzwa9 7yawi: ttasarruf dyalna 3ajib w 3ajib — rak ghalt ila 7sbti mashi haka.","""if you want to know who we are,"" from the lyrics of the mikado by w. s. gilbert: we are portrayed in lively decoration: our behavior is strange and amazing — you are wrong if you think otherwise.",اذا اردت ان تعرف من نحن، من كلمات ميكادو لدي دبليو اس جيلبرت: نحن مصورون بزخرفه حيويه: تصرفنا غريب وعجيب — انت مخطي اذا ظننت غير ذلك.,38,CLEAN,darija_arabic;darija_arabizi;english;modern_standard_arabic,"Normalized fields: darija_arabic, darija_arabizi, english, modern_standard_arabic."
data76053,DATA_15159,B,كاينين جوج زيادات ديال الاحماض الامينيه كاينين فشي انواع كيتكوداو بكودونات اللي عاده كيتفسرو بحال كودونات التوقف:,kaynin jouj ziyadat dyal l-a7mad l-aminiya kaynin f shi anwa3 kitkoodaw b koodonat li 3ada kitfessro bhal koodonat t-tawaqquf:,"two additional amino acids are present in some species, coded by codons that are usually interpreted as stop codons:",في بعض الانواع، توجد زيادتان من الاحماض الامينيه يتم ترميزها بواسطه كودونات تفسر عاده ككودونات توقف.,19,CLEAN,darija_arabic;english;modern_standard_arabic,"Normalized fields: darija_arabic, english, modern_standard_arabic."
data76054,DATA_14784,B,الجذور ديال Epacris impressa كتكون مستعمره بالفطريات اللي كيشكلو ميكوريزا اريكيه. و كيتعتقد باللي الانواع ديال الفطريات كيختلفو بين المناطق.,ljdour dyal epacris impressa katkoun msta3mra bel ftriyat li kaychklo mikoriza erikiya. ou kayta3taqd belli l anwa3 dyal lfatriyat kaykhtalfo bin lmanatiq.,the roots of epacris impressa are colonized by fungi forming ericoid mycorrhiza. it is believed that the fungal species vary between regions.,تستعمر جذور نبات اباكريس امبريسا بفطريات تشكل ميكوريزا اريكيه. يعتقد ان الانواع الفطريه تختلف بين المناطق.,22,FLAGGED,darija_arabic;darija_arabizi;english;modern_standard_arabic;status,"Normalized fields: darija_arabic, darija_arabizi, english, modern_standard_arabic. Language mismatch: Darija Arabic field contains Latin script."
data76055,DATA_2708,A,يمكن خاصنا نجلسو نقدرو علي هادشي فواحد الوقت,yamkan khasna nglso nqdro 3la hadchi fwahd lw9t,maybe we need to have a proper discussion about that at some point,ربما نحتاج الي اجرا مناقشه مناسبه حول ذلك في وقت ما,13,CLEAN,darija_arabic;english;modern_standard_arabic,"Normalized fields: darija_arabic, english, modern_standard_arabic."
data76056,DATA_16470,B,"قال امبروز علي رده الفعل علي موت نيكسون: ""لدهشه الجميع، باستثناه هو، اصبح كبير دولتنا المحبوب.""","qal ambruz 3la raddat lfi3l 3la mut niksun: ""ldahshat ljami3, bastithna2uh huwa, asbah kbir dawlatna lmhbub.""","ambrose said of the reaction to nixon's death, ""to everyone's amazement, except his own, he became our beloved elder statesman.""","قال امبروز بشان رد الفعل علي وفاه نيكسون: ""لدهشه الجميع، باستثنايه هو، اصبح كبير دولتنا المحبوب.""",20,CLEAN,darija_arabic;english;modern_standard_arabic,"Normalized fields: darija_arabic, english, modern_standard_arabic."
data76057,DATA_3135,A,ولكين ماكنظنش واش كانت بعيده بزاف,walakin makandnsh wach kant b3ida bzaf,but i do not think she was that far away,ولكنني لا اعتقد انها كانت بعيده جدا,10,CLEAN,darija_arabic;darija_arabizi;english;modern_standard_arabic,"Normalized fields: darija_arabic, darija_arabizi, english, modern_standard_arabic."
data76058,WIKI_D_04715,D,برنامج العاب القوي علي مر السنين خرج عشرات الابطال الفرديين ديال NCAA و ميات ديال All Americans. والخريجين مشاو خداو ميداليات في الاولمبياد، و ربحو ماراطونات ديال مدن كبيره، و ربحو بطولات وطنيه علي المستوي الاحترافي.,"barnamej al3ab alquwwa 3la marr ssinin kharrej 3shrat abtal fardiyyin dyal ncaa w miat dyal all americans. w lkhirijin mshaw khdaw midaliyat f l olimpiad, w rbhw maratonat dyal mdn kbira, w rbhw butulat wataniya 3la mostawa ihtirafi.","the track and field program over the years has produced dozens of ncaa individual champions and hundreds of all americans. alumni have gone on to win medals at the olympics, win marathons in big cities, and win national championships at the professional level.",لقد انتج برنامج العاب القوي علي مر السنين عشرات الابطال الفرديين في رابطه NCAA وميات من الرياضيين الامريكيين المميزين. وقد ذهب الخريجون ليحرزوا ميداليات في الالعاب الاولمبيه، ويفوزوا بسباقات الماراثون في المدن الكبري، ويفوزوا بالبطولات الوطنيه علي المستوي الاحترافي.,43,FLAGGED,darija_arabic;darija_arabizi;english;modern_standard_arabic;status,"Normalized fields: darija_arabic, darija_arabizi, english, modern_standard_arabic. Language mismatch: Darija Arabic field contains Latin script. Language mismatch: MSA field contains Latin script."
